,name,ASSAULT,RECON,SUPPORT,ENGINEER,Kills,Matches_Won,Deaths,Assists,K/D,Game,LÚCIO,WIDOWMAKER,ZENYATTA,ECHO,SOJOURN,MAUGA,MEI,ZARYA,BRIGITTE,HANZO,REAPER,ORISA,ILLARI,LIFEWEAVER,SYMMETRA,KIRIKO,PHARAH,RAMATTRA,D.VA,CASSIDY,ASHE,SIGMA,MERCY,TORBJÖRN,WRECKING BALL,REINHARDT,GENJI,SOMBRA,ROADHOG,MOIRA,TRACER,WINSTON,BAPTISTE,DOOMFIST,SOLDIER: 76,JUNKRAT,BASTION,JUNKER QUEEN,ANA,Headshots,WLRatio,Revives,BANGALORE,LOBA,LIFELINE,PATHFINDER,BLOODHOUND,HORIZON,MAD MAGGIE,FUSE,RAMPART,WATTSON,BALLISTIC,SEER,CAUSTIC,VANTAGE,CRYPTO,NEWCASTLE,GIBRALTAR,CATALYST,CONDUIT,REVENANT,VALKYRIE,MIRAGE,OCTANE,ASH,WRAITH,TWITCH,ROOK,BLITZ,JÄGER,THERMITE,SLEDGE,BANDIT,CAVEIRA,LESION,SMOKE,BUCK,VIGIL,GSG 9,ELA,MUTE,FROST,DOC,HIBANA,KAPKAN,THATCHER,ACE,PULSE,FINKA,JACKAL,MIRA,SAS,ZOFIA,IQ,GRIDLOCK,BLACKBEARD,MONTAGNE,FUZE,GLAZ,FBI SWAT,CASTLE,ORYX,CLASH,WARDEN,NOMAD,KALI,AMARU,TACHANKA,CAPITÃO,MAVERICK,ALIBI,DOKKAEBI,THUNDERBIRD,MOZZIE,IANA,MELUSI,LION,MAESTRO,Mackay,Zain,Blasco,Lis,Irish,Paik,Falck,Sundance,Crawford,Angel,Boris,Dozer,Casper,Rao
704,dannymontaie,3,0,0,0,26478,4534.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33774.0,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Jaackkl,2,0,0,0,87540,4543.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.73433242506812,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,ImMaggz,3,0,0,0,83298,4532.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12847.0,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,amedactyl,2,0,0,1,67056,4529.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55187.0,,8014.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Absurdists | Twitch,2,1,0,0,91156,4494.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,260.06944444444446,3714.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,The_Carnot_Cycle,1,1,1,0,90916,4497.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72285.0,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,DoovooPvP,2,0,1,0,77652,4903.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43659.0,-100.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Seven AImighty,1,0,0,2,66660,4484.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53968.0,77.36369910282954,3262.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,otnie,3,0,0,0,60453,4465.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.13412228796844,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,MoonPakuYT,3,0,0,0,197982,4459.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228812.0,12.796670971444971,3600.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,lIl Kaos lIl,1,0,2,0,36647,4449.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.58556461001164,10553.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,ilhhx,1,1,1,0,77057,4442.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30257.0,64.97001608892789,6612.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Not_yourBangalor,1,0,1,0,53639,4431.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24863.0,23.517859986200307,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,cieopatraa,1,0,2,0,64115,4429.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34294.0,,4451.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,RatedMforManly,1,0,1,1,83891,4427.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,34.89123581336696,1217.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,dlwatson24,2,0,1,0,67248,4420.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57589.0,69.88142292490119,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PNX_ObsidionTV,3,0,0,0,71129,4409.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,AustinHereTV-,2,1,0,0,66409,4407.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86052.0,194.39788266431407,1985.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,YT-IACEBOOGIE117,2,1,0,0,96228,4392.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38611.0,,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,CICWO12,1,1,1,0,74838,4387.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24852.0,-170.96648480124708,9162.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Ascend Waldo,2,0,1,0,82515,4386.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,xMagzXO,1,0,1,0,67992,4383.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66094.0,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,xShotzFired_TTV,3,0,0,0,66188,4373.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65970.0,-100.04575611988102,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Undervann,1,0,1,1,93965,4364.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329.0,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,SGSolos,3,0,0,0,139139,4361.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202681.0,-199.4055784179241,985.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Jaws Gaming,1,1,1,0,49902,4357.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65324.0,60.9541130386122,4886.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,quepossible,2,1,0,0,56222,4352.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51236.0,64.72337894110647,4249.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Sizzifide,2,0,0,1,105253,4351.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84331.0,,2936.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Th3 Cogfather,3,0,0,0,71931,4349.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52805.0,-387.6114081996435,4853.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Titanova-,1,1,0,1,84111,4341.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99345.0,17.010188087774296,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Dadtality,1,1,0,1,40316,4316.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52033.0,-244.67120181405892,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,niftyAims,3,0,0,0,111449,4304.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64075.0,-145.45454545454547,130.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,iiiTzRed,2,0,0,0,87076,4298.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95651.0,-107.50375187593797,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,DeathCall_FPSttv,2,0,1,0,116716,4294.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,126.29411764705884,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Moneyfadez_TTV,1,1,0,0,76545,4281.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37640.0,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,twitch_itspand4,3,0,0,0,47124,938.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61447.0,10.180160625135665,,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,wllx,3,0,0,0,13032,377.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17192.0,,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,ll NILLOC ll,3,0,0,0,52821,1905.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65656.0,,1082.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,miso soup2955,2,0,0,1,7097,193.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,llVali-,3,0,0,0,18343,1000.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,crqzyss,2,0,1,0,78181,2023.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61802.0,,828.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,TSM_MNK,2,0,1,0,51990,212.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,119.77401129943505,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Oryx vxnzy,3,0,0,0,13922,170.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072.0,24.14772727272728,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,LoveStorySnd,1,0,1,1,38961,2361.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67891.0,,6714.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,iirockyou_,2,0,0,0,61051,2109.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19442.0,22.510406660262568,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,FURIA_Albralelie,2,0,1,0,102599,2796.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7724.0,57.4245224892175,273.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,GodGifted---,1,0,0,1,60053,1802.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66888.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,TTV_Vozskii,1,0,1,1,24310,33.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Aces kunai,3,0,0,0,166198,9344.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166838.0,79.45578231292517,11655.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Risen GR,2,1,0,0,7546,18.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,darkiightt,2,0,1,0,32124,1535.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36398.0,-258.8532883642496,1360.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,obaba justin,1,1,1,0,15237,263.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,xmatrixz xim,3,0,0,0,11507,181.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.0,32.379248658318424,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Hucks Ego,3,0,0,0,35064,1137.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40049.0,12.633333333333333,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,RecalIz,2,1,0,0,62946,664.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64613.0,16.670851117248304,69.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,venahdo-_-,2,0,1,0,47339,1784.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39191.0,,6775.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Conffessions,2,0,0,0,21957,398.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22343.0,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Gassyer,2,0,1,0,23829,42.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18642.0,1.4623955431754874,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Ensino,3,0,0,0,39045,2166.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49365.0,,4855.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Mr_Doubted,2,1,0,0,42664,1930.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,va3k,3,0,0,0,8751,146.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533.0,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,CHICKEN-KATSU212,3,0,0,0,27679,256.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Hushted,3,0,0,0,18682,196.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15275.0,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Deedss,2,0,0,0,28263,60.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,SuhnRyZe,3,0,0,0,34445,2120.0,,,,Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20780.0,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
